sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 22:15:00 +0000,2025-09-09 22:20:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 22:20:00 +0000,2025-09-09 22:25:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 22:25:00 +0000,2025-09-09 22:30:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 22:45:00 +0000,2025-09-09 22:50:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 23:05:00 +0000,2025-09-09 23:10:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 23:10:00 +0000,2025-09-09 23:15:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-09 23:15:00 +0000,2025-09-09 23:20:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 01:25:00 +0000,2025-09-10 01:30:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 01:40:00 +0000,2025-09-10 01:45:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 01:45:00 +0000,2025-09-10 01:50:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 03:50:00 +0000,2025-09-10 03:55:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 03:55:00 +0000,2025-09-10 04:00:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 10:15:00 +0000,2025-09-10 10:20:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 10:25:00 +0000,2025-09-10 10:30:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 10:30:00 +0000,2025-09-10 10:35:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 11:00:00 +0000,2025-09-10 11:05:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 11:05:00 +0000,2025-09-10 11:10:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 11:10:00 +0000,2025-09-10 11:15:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 11:15:00 +0000,2025-09-10 11:20:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 11:20:00 +0000,2025-09-10 11:25:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 11:30:00 +0000,2025-09-10 11:35:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 11:35:00 +0000,2025-09-10 11:40:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 11:40:00 +0000,2025-09-10 11:45:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 11:45:00 +0000,2025-09-10 11:50:00 +0000,min,5.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 11:50:00 +0000,2025-09-10 11:55:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 11:55:00 +0000,2025-09-10 12:00:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 12:00:00 +0000,2025-09-10 12:05:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 12:05:00 +0000,2025-09-10 12:10:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 12:25:00 +0000,2025-09-10 12:30:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 12:35:00 +0000,2025-09-10 12:40:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 12:50:00 +0000,2025-09-10 12:55:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 12:55:00 +0000,2025-09-10 13:00:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 13:00:00 +0000,2025-09-10 13:05:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 13:05:00 +0000,2025-09-10 13:10:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 13:10:00 +0000,2025-09-10 13:15:00 +0000,min,2.0
