sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 11:44:35 +0000,2025-09-09 11:59:35 +0000,Cal,18.103
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 11:59:35 +0000,2025-09-09 12:13:04 +0000,Cal,16.63700000000001
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 12:13:04 +0000,2025-09-09 12:27:23 +0000,Cal,16.11700000000001
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 12:27:23 +0000,2025-09-09 12:42:13 +0000,Cal,17.246000000000006
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 12:42:13 +0000,2025-09-09 12:57:03 +0000,Cal,18.082
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 12:57:03 +0000,2025-09-09 13:12:03 +0000,Cal,16.412000000000013
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 13:12:03 +0000,2025-09-09 13:12:44 +0000,Cal,0.812
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 13:12:54 +0000,2025-09-09 13:27:24 +0000,Cal,16.124000000000013
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 13:27:24 +0000,2025-09-09 13:42:14 +0000,Cal,17.193000000000005
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 13:42:14 +0000,2025-09-09 13:57:14 +0000,Cal,17.647000000000006
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 13:57:14 +0000,2025-09-09 14:12:14 +0000,Cal,17.500000000000007
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 14:12:14 +0000,2025-09-09 14:27:04 +0000,Cal,16.927000000000007
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 14:27:04 +0000,2025-09-09 14:42:05 +0000,Cal,17.153000000000006
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 14:42:05 +0000,2025-09-09 14:57:05 +0000,Cal,18.375999999999998
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 14:57:05 +0000,2025-09-09 14:57:35 +0000,Cal,0.633
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 14:57:35 +0000,2025-09-09 15:12:36 +0000,Cal,17.478
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 15:12:36 +0000,2025-09-09 15:27:36 +0000,Cal,16.31300000000001
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 15:27:36 +0000,2025-09-09 15:27:56 +0000,Cal,0.422
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 15:27:56 +0000,2025-09-09 15:42:57 +0000,Cal,16.87600000000001
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 15:42:57 +0000,2025-09-09 15:57:57 +0000,Cal,17.807000000000002
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 15:57:57 +0000,2025-09-09 15:58:48 +0000,Cal,1.055
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 15:58:48 +0000,2025-09-09 16:13:48 +0000,Cal,17.04600000000001
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 16:13:48 +0000,2025-09-09 16:28:38 +0000,Cal,17.775000000000002
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 16:28:38 +0000,2025-09-09 16:43:38 +0000,Cal,18.261
