sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value,HKMetadataKeyHeartRateMotionContext
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 21:28:53 +0000,2025-10-02 21:28:53 +0000,count/min,64.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 21:33:29 +0000,2025-10-02 21:33:29 +0000,count/min,64.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 21:41:20 +0000,2025-10-02 21:41:20 +0000,count/min,64.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 21:45:33 +0000,2025-10-02 21:45:33 +0000,count/min,64.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 21:51:06 +0000,2025-10-02 21:51:06 +0000,count/min,64.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 21:57:42 +0000,2025-10-02 21:57:42 +0000,count/min,61.0,0
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 21:58:05 +0000,2025-10-02 21:58:05 +0000,count/min,61.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 22:00:42 +0000,2025-10-02 22:00:42 +0000,count/min,63.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 22:05:11 +0000,2025-10-02 22:05:11 +0000,count/min,64.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 22:10:23 +0000,2025-10-02 22:10:23 +0000,count/min,72.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 22:13:57 +0000,2025-10-02 22:13:57 +0000,count/min,64.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 22:22:36 +0000,2025-10-02 22:22:36 +0000,count/min,71.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 22:25:32 +0000,2025-10-02 22:25:32 +0000,count/min,72.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 22:28:28 +0000,2025-10-02 22:28:28 +0000,count/min,73.44898223876953,0
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 22:28:35 +0000,2025-10-02 22:28:35 +0000,count/min,71.0,0
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 22:30:34 +0000,2025-10-02 22:30:34 +0000,count/min,72.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 22:34:58 +0000,2025-10-02 22:34:58 +0000,count/min,62.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 22:39:47 +0000,2025-10-02 22:39:47 +0000,count/min,70.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 22:46:33 +0000,2025-10-02 22:46:33 +0000,count/min,65.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 22:51:32 +0000,2025-10-02 22:51:32 +0000,count/min,68.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 22:57:20 +0000,2025-10-02 22:57:20 +0000,count/min,70.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 22:58:46 +0000,2025-10-02 22:58:46 +0000,count/min,75.0,0
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 23:02:43 +0000,2025-10-02 23:02:43 +0000,count/min,72.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 23:04:34 +0000,2025-10-02 23:04:34 +0000,count/min,72.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 23:11:18 +0000,2025-10-02 23:11:18 +0000,count/min,75.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 23:18:00 +0000,2025-10-02 23:18:00 +0000,count/min,73.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 23:23:00 +0000,2025-10-02 23:23:00 +0000,count/min,72.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 23:25:43 +0000,2025-10-02 23:25:43 +0000,count/min,72.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 23:28:22 +0000,2025-10-02 23:28:22 +0000,count/min,72.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 23:37:51 +0000,2025-10-02 23:37:51 +0000,count/min,68.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 23:41:44 +0000,2025-10-02 23:41:44 +0000,count/min,68.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 23:43:54 +0000,2025-10-02 23:43:54 +0000,count/min,67.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 23:50:00 +0000,2025-10-02 23:50:00 +0000,count/min,63.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-02 23:56:27 +0000,2025-10-02 23:56:27 +0000,count/min,63.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 00:00:57 +0000,2025-10-03 00:00:57 +0000,count/min,60.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 00:03:22 +0000,2025-10-03 00:03:22 +0000,count/min,59.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 00:08:17 +0000,2025-10-03 00:08:17 +0000,count/min,60.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 00:09:57 +0000,2025-10-03 00:09:57 +0000,count/min,63.0,0
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 00:14:50 +0000,2025-10-03 00:14:50 +0000,count/min,67.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 00:21:54 +0000,2025-10-03 00:21:54 +0000,count/min,89.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 00:24:44 +0000,2025-10-03 00:24:44 +0000,count/min,84.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 00:31:59 +0000,2025-10-03 00:31:59 +0000,count/min,85.49231719970703,0
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 00:32:34 +0000,2025-10-03 00:32:34 +0000,count/min,85.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 00:33:49 +0000,2025-10-03 00:33:49 +0000,count/min,85.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 00:38:53 +0000,2025-10-03 00:38:53 +0000,count/min,89.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 00:43:51 +0000,2025-10-03 00:43:51 +0000,count/min,83.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 00:51:05 +0000,2025-10-03 00:51:05 +0000,count/min,77.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 00:56:08 +0000,2025-10-03 00:56:08 +0000,count/min,80.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 01:00:34 +0000,2025-10-03 01:00:34 +0000,count/min,73.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 01:07:02 +0000,2025-10-03 01:07:02 +0000,count/min,68.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 01:12:04 +0000,2025-10-03 01:12:04 +0000,count/min,69.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 01:14:50 +0000,2025-10-03 01:14:50 +0000,count/min,72.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 01:19:02 +0000,2025-10-03 01:19:02 +0000,count/min,74.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 01:19:35 +0000,2025-10-03 01:19:35 +0000,count/min,75.0,0
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 01:28:09 +0000,2025-10-03 01:28:09 +0000,count/min,72.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 01:32:33 +0000,2025-10-03 01:32:33 +0000,count/min,67.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 01:35:23 +0000,2025-10-03 01:35:23 +0000,count/min,64.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 01:41:15 +0000,2025-10-03 01:41:15 +0000,count/min,67.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 01:46:24 +0000,2025-10-03 01:46:24 +0000,count/min,66.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 01:48:28 +0000,2025-10-03 01:48:28 +0000,count/min,69.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 01:55:25 +0000,2025-10-03 01:55:25 +0000,count/min,72.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 02:01:05 +0000,2025-10-03 02:01:05 +0000,count/min,69.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 02:07:00 +0000,2025-10-03 02:07:00 +0000,count/min,71.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 02:08:37 +0000,2025-10-03 02:08:37 +0000,count/min,68.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 02:14:43 +0000,2025-10-03 02:14:43 +0000,count/min,69.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 02:22:14 +0000,2025-10-03 02:22:14 +0000,count/min,80.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 02:25:15 +0000,2025-10-03 02:25:15 +0000,count/min,74.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 02:30:31 +0000,2025-10-03 02:30:31 +0000,count/min,74.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 02:30:55 +0000,2025-10-03 02:30:55 +0000,count/min,82.54361724853516,0
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 02:37:22 +0000,2025-10-03 02:37:22 +0000,count/min,75.0,1
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 06:02:50 +0000,2025-10-03 06:02:50 +0000,count/min,111.0,0
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 06:10:35 +0000,2025-10-03 06:10:35 +0000,count/min,66.07034301757812,0
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 06:10:41 +0000,2025-10-03 06:10:41 +0000,count/min,64.0,0
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 06:12:34 +0000,2025-10-03 06:12:34 +0000,count/min,68.0,0
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 06:16:41 +0000,2025-10-03 06:16:41 +0000,count/min,67.0,0
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 06:19:15 +0000,2025-10-03 06:19:15 +0000,count/min,68.0,0
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 06:25:15 +0000,2025-10-03 06:25:15 +0000,count/min,68.0,0
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 06:27:27 +0000,2025-10-03 06:27:27 +0000,count/min,70.48855590820312,0
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 06:28:26 +0000,2025-10-03 06:28:26 +0000,count/min,71.0,0
HKQuantityTypeIdentifierHeartRate,Teja’s Apple Watch,25,"Watch6,15","<<HKDevice: 0x1120f23a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-03 06:35:01 +0000,2025-10-03 06:35:01 +0000,count/min,71.0,0
