sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 09:55:09 +0000,2025-09-10 09:55:09 +0000,count/min,18.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 10:09:08 +0000,2025-09-10 10:09:08 +0000,count/min,18.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 04:18:08 +0000,2025-09-11 04:18:08 +0000,count/min,14.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 04:23:08 +0000,2025-09-11 04:23:08 +0000,count/min,14.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 04:31:37 +0000,2025-09-11 04:31:37 +0000,count/min,14.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 04:42:07 +0000,2025-09-11 04:42:07 +0000,count/min,14.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 04:51:36 +0000,2025-09-11 04:51:36 +0000,count/min,13.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 05:08:36 +0000,2025-09-11 05:08:36 +0000,count/min,14.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 05:12:35 +0000,2025-09-11 05:12:35 +0000,count/min,15.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 05:25:35 +0000,2025-09-11 05:25:35 +0000,count/min,13.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 05:29:34 +0000,2025-09-11 05:29:34 +0000,count/min,12.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 05:43:34 +0000,2025-09-11 05:43:34 +0000,count/min,13.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 05:49:03 +0000,2025-09-11 05:49:03 +0000,count/min,13.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 06:06:32 +0000,2025-09-11 06:06:32 +0000,count/min,13.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 06:11:02 +0000,2025-09-11 06:11:02 +0000,count/min,13.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 06:20:32 +0000,2025-09-11 06:20:32 +0000,count/min,13.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 06:32:01 +0000,2025-09-11 06:32:01 +0000,count/min,14.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 06:48:30 +0000,2025-09-11 06:48:30 +0000,count/min,12.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 06:52:30 +0000,2025-09-11 06:52:30 +0000,count/min,13.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 07:07:30 +0000,2025-09-11 07:07:30 +0000,count/min,12.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 07:09:29 +0000,2025-09-11 07:09:29 +0000,count/min,13.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 07:22:59 +0000,2025-09-11 07:22:59 +0000,count/min,13.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 07:38:28 +0000,2025-09-11 07:38:28 +0000,count/min,12.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 07:43:58 +0000,2025-09-11 07:43:58 +0000,count/min,13.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 07:58:27 +0000,2025-09-11 07:58:27 +0000,count/min,13.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 08:06:27 +0000,2025-09-11 08:06:27 +0000,count/min,13.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 08:08:57 +0000,2025-09-11 08:08:57 +0000,count/min,15.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 08:26:26 +0000,2025-09-11 08:26:26 +0000,count/min,13.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 08:30:56 +0000,2025-09-11 08:30:56 +0000,count/min,13.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 08:40:25 +0000,2025-09-11 08:40:25 +0000,count/min,12.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 08:51:55 +0000,2025-09-11 08:51:55 +0000,count/min,13.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-11 09:07:54 +0000,2025-09-11 09:07:54 +0000,count/min,16.5
